Current(A),Radius(m),MagneticField(T)
0.9193438687737548,1.0082016403280656,1.8408669868491565e-07
0.9393278655731147,1.0084016803360671,1.8514385441079328e-07
0.9593118623724746,1.008601720344069,1.8721506379777633e-07
0.9792958591718345,1.0088017603520705,1.7936508745305788e-07
0.9992798559711943,1.009001800360072,1.9087451588591812e-07
1.0192638527705542,1.0092018403680736,1.9738766580873718e-07
1.039247849569914,1.0094018803760751,2.1648481718886378e-07
1.059231846369274,1.009601920384077,2.13267766014369e-07
1.0792158431686338,1.0098019603920785,1.9611761746380535e-07
1.0991998399679936,1.01000200040008,2.2090374323920446e-07
1.1191838367673537,1.0102020404080816,2.1772541481959926e-07
1.1391678335667135,1.0104020804160831,2.187188021707674e-07
1.1591518303660735,1.010602120424085,2.3551502100400652e-07
1.1791358271654333,1.0108021604320865,2.4361694159345355e-07
1.199119823964793,1.011002200440088,2.46526889042369e-07
1.2191038207641531,1.0112022404480896,2.32727508249475e-07
1.239087817563513,1.0114022804560912,2.419316104187031e-07
1.2590718143628727,1.011602320464093,2.5223887516829707e-07
1.2790558111622325,1.0118023604720945,2.625826556998515e-07
1.2990398079615926,1.012002400480096,2.519348834369257e-07
1.3190238047609524,1.0122024404880976,2.5876791616221564e-07
1.3390078015603122,1.0124024804960992,2.5345749594261115e-07
1.3589917983596722,1.0126025205041007,2.5645357974892076e-07
1.378975795159032,1.0128025605121025,2.804341659861383e-07
1.3989597919583918,1.013002600520104,2.8976303219724063e-07
1.4189437887577518,1.0132026405281056,2.793707181326667e-07
1.4389277855571116,1.0134026805361072,2.940147999619444e-07
1.4589117823564715,1.0136027205441087,2.914829479749682e-07
1.4788957791558315,1.0138027605521105,2.8530097293540106e-07
1.4988797759551913,1.014002800560112,2.992501762168518e-07
1.518863772754551,1.0142028405681136,3.148991033372436e-07
1.538847769553911,1.0144028805761152,3.030414635292319e-07
1.558831766353271,1.0146029205841167,3.229256163688657e-07
1.5788157631526307,1.0148029605921185,2.8495965520787057e-07
1.5987997599519905,1.01500300060012,3.232525291824988e-07
1.6187837567513506,1.0152030406081216,3.197788450666182e-07
1.6387677535507104,1.0154030806161232,3.1979164438344225e-07
1.6587517503500702,1.0156031206241247,3.275711433178467e-07
1.6787357471494302,1.0158031606321265,3.106481391328411e-07
1.69871974394879,1.016003200640128,3.3219587808953196e-07
1.7187037407481498,1.0162032406481296,3.4183096823480256e-07
1.7386877375475098,1.0164032806561312,3.569045062809126e-07
1.7586717343468696,1.0166033206641327,3.4080706562521327e-07
1.7786557311462294,1.0168033606721345,3.417675133120085e-07
1.7986397279455895,1.017003400680136,3.486960408938164e-07
1.8186237247449493,1.0172034406881376,3.6672727584762065e-07
1.838607721544309,1.0174034806961392,3.6471889135613294e-07
1.858591718343669,1.0176035207041407,3.599903869538768e-07
1.878575715143029,1.0178035607121425,3.742757560921399e-07
1.8985597119423887,1.018003600720144,3.739674349550642e-07
1.9185437087417485,1.0182036407281456,3.865351728915765e-07
1.9385277055411085,1.0184036807361472,3.7367874228849035e-07
1.9585117023404683,1.0186037207441487,3.812716896102204e-07
1.9784956991398281,1.0188037607521505,3.8447475589259357e-07
1.9984796959391882,1.019003800760152,3.7760670367926e-07
2.018463692738548,1.0192038407681536,3.9904756194630824e-07
2.038447689537908,1.0194038807761552,4.0253990907972676e-07
2.0584316863372676,1.0196039207841567,4.03821980161873e-07
2.0784156831366274,1.0198039607921585,4.052649564418468e-07
2.098399679935987,1.02000400080016,3.972955963645517e-07
2.1183836767353474,1.0202040408081616,4.1107982128215037e-07
2.1383676735347072,1.0204040808161632,4.1569459566986275e-07
2.158351670334067,1.0206041208241647,4.149329309534131e-07
2.178335667133427,1.0208041608321665,4.2517530670854075e-07
2.1983196639327867,1.021004200840168,4.3465963082519875e-07
2.218303660732147,1.0212042408481696,4.5331043883580767e-07
2.2382876575315067,1.0214042808561712,4.400223155352907e-07
2.2582716543308665,1.0216043208641727,4.4467849979522464e-07
2.2782556511302263,1.0218043608721745,4.4518349698955836e-07
2.298239647929586,1.022004400880176,4.305637069114058e-07
2.318223644728946,1.0222044408881776,4.533082467640989e-07
2.338207641528306,1.0224044808961792,4.5799615848759275e-07
2.358191638327666,1.0226045209041807,4.858452536757138e-07
2.378175635127026,1.0228045609121825,4.6310670523581877e-07
2.3981596319263856,1.023004600920184,4.7186177768614415e-07
2.4181436287257454,1.0232046409281856,4.72313683866975e-07
2.438127625525105,1.0234046809361872,4.647870272860409e-07
2.458111622324465,1.0236047209441888,4.917135515768486e-07
2.4780956191238253,1.0238047609521905,4.916146800728623e-07
2.498079615923185,1.024004800960192,4.958142069484537e-07
2.518063612722545,1.0242048409681936,4.826170629520528e-07
2.5380476095219047,1.0244048809761952,5.095444437928214e-07
2.5580316063212645,1.0246049209841968,4.853020672713354e-07
2.5780156031206243,1.0248049609921985,5.089917409555705e-07
2.5979995999199845,1.0250050010002,5.288288341659844e-07
2.6179835967193443,1.0252050410082016,5.008185391877176e-07
2.637967593518704,1.0254050810162032,5.088590671830984e-07
2.657951590318064,1.0256051210242048,5.193152185465271e-07
2.6779355871174237,1.0258051610322065,5.170791280142202e-07
2.6979195839167835,1.026005201040208,5.104009500137685e-07
2.7179035807161434,1.0262052410482096,5.303854348162864e-07
2.7378875775155036,1.0264052810562112,5.22867510514269e-07
2.7578715743148634,1.0266053210642128,5.420157372447776e-07
2.777855571114223,1.0268053610722145,5.318733594499862e-07
2.797839567913583,1.027005401080216,5.603532591261396e-07
2.817823564712943,1.0272054410882177,5.408062207280496e-07
2.8378075615123026,1.0274054810962192,5.492015032180055e-07
2.857791558311663,1.0276055211042208,5.643391822963366e-07
2.8777755551110227,1.0278055611122225,5.476757865748586e-07
2.8977595519103825,1.028005601120224,5.660379774351638e-07
2.9177435487097423,1.0282056411282257,5.806122835739528e-07
2.937727545509102,1.0284056811362272,5.552420320776517e-07
2.957711542308462,1.0286057211442288,5.769377427082326e-07
2.9776955391078217,1.0288057611522305,5.814633039292623e-07
2.997679535907182,1.029005801160232,5.904543095886908e-07
3.0176635327065418,1.0292058411682337,5.740367125219287e-07
3.0376475295059016,1.0294058811762352,5.76970326990028e-07
3.0576315263052614,1.0296059211842368,5.991615178516228e-07
3.077615523104621,1.0298059611922386,6.006776944401795e-07
3.097599519903981,1.03000600120024,6.039770590142375e-07
3.117583516703341,1.0302060412082417,6.086994335512804e-07
3.137567513502701,1.0304060812162432,6.021960641800606e-07
3.157551510302061,1.0306061212242448,6.150787481517344e-07
3.1775355071014206,1.0308061612322466,6.194453763922144e-07
3.1975195039007804,1.031006201240248,6.131281195023131e-07
3.2175035007001402,1.0312062412482497,6.426849032103807e-07
3.2374874974995005,1.0314062812562512,6.325195549655183e-07
3.2574714942988603,1.0316063212642528,6.196208025303976e-07
3.27745549109822,1.0318063612722546,6.418505302701304e-07
3.29743948789758,1.0320064012802561,6.292878799443638e-07
3.3174234846969397,1.0322064412882577,6.506537917738587e-07
3.3374074814962995,1.0324064812962592,6.581156980880783e-07
3.3573914782956593,1.0326065213042608,6.420682639919965e-07
3.3773754750950196,1.0328065613122623,6.636527425049169e-07
3.3973594718943794,1.0330066013202641,6.61889234521108e-07
3.417343468693739,1.0332066413282657,6.697230217354726e-07
3.437327465493099,1.0334066813362672,6.842098965319209e-07
3.457311462292459,1.0336067213442688,6.665261846421777e-07
3.4772954590918186,1.0338067613522703,6.651793566226791e-07
3.497279455891179,1.0340068013602721,6.6755678064087e-07
3.5172634526905386,1.0342068413682737,6.720275838041175e-07
3.5372474494898984,1.0344068813762752,6.831469871603554e-07
3.5572314462892582,1.0346069213842768,6.910603983251195e-07
3.577215443088618,1.0348069613922783,6.941452184514484e-07
3.597199439887978,1.0350070014002801,7.033781332248017e-07
3.617183436687338,1.0352070414082817,6.98962869160325e-07
3.637167433486698,1.0354070814162832,7.170933005861019e-07
3.6571514302860577,1.0356071214242848,7.03635061955432e-07
3.6771354270854175,1.0358071614322863,7.372055541610681e-07
3.6971194238847773,1.0360072014402881,7.199813307473933e-07
3.717103420684137,1.0362072414482897,7.088724398798527e-07
3.737087417483497,1.0364072814562912,7.104530128692249e-07
3.757071414282857,1.0366073214642928,7.29703149470842e-07
3.777055411082217,1.0368073614722944,7.263588508270426e-07
3.797039407881577,1.0370074014802961,7.394471037063531e-07
3.8170234046809366,1.0372074414882977,7.407516626488213e-07
3.8370074014802964,1.0374074814962992,7.390017532953365e-07
3.856991398279656,1.0376075215043008,7.349714304692101e-07
3.8769753950790165,1.0378075615123024,7.319987906675595e-07
3.8969593918783763,1.0380076015203041,7.463885795215345e-07
3.916943388677736,1.0382076415283057,7.631227548025797e-07
3.936927385477096,1.0384076815363072,7.604033146325949e-07
3.9569113822764557,1.0386077215443088,7.495071730757463e-07
3.9768953790758155,1.0388077615523104,7.673971279567596e-07
3.9968793758751753,1.0390078015603121,7.73217825318274e-07
4.0168633726745355,1.0392078415683137,7.642239857919829e-07
4.036847369473895,1.0394078815763153,7.782962964790089e-07
4.056831366273255,1.0396079215843168,7.810361953237714e-07
4.0768153630726145,1.0398079615923184,7.727180461559763e-07
4.096799359871975,1.0400080016003201,7.914178428283339e-07
4.116783356671334,1.0402080416083217,7.971386144944515e-07
4.136767353470694,1.0404080816163233,8.060506624029123e-07
4.156751350270054,1.0406081216243248,8.094461327848627e-07
4.176735347069414,1.0408081616323264,7.888179632491243e-07
4.196719343868774,1.0410082016403281,7.969015343817867e-07
4.216703340668134,1.0412082416483297,8.151138493099347e-07
4.236687337467494,1.0414082816563313,8.187836528245275e-07
4.256671334266853,1.0416083216643328,8.224771524920215e-07
4.276655331066213,1.0418083616723344,8.595334592997885e-07
4.296639327865573,1.0420084016803361,8.303931055292775e-07
4.316623324664933,1.0422084416883377,8.397165009315564e-07
4.336607321464293,1.0424084816963393,8.415760951632377e-07
4.356591318263653,1.0426085217043408,8.422238127432959e-07
4.376575315063013,1.0428085617123424,8.362296210007481e-07
4.396559311862372,1.0430086017203442,8.506430101949595e-07
4.4165433086617325,1.0432086417283457,8.389946625238478e-07
4.436527305461092,1.0434086817363473,8.480229182270784e-07
4.456511302260452,1.0436087217443488,8.49204252196618e-07
4.476495299059812,1.0438087617523504,8.585420070128744e-07
4.496479295859172,1.0440088017603522,8.845338246013968e-07
4.516463292658532,1.0442088417683537,8.463771565032013e-07
4.536447289457891,1.0444088817763553,8.755735768127663e-07
4.556431286257252,1.0446089217843568,8.562435804684941e-07
4.576415283056612,1.0448089617923584,8.713097833907369e-07
4.596399279855971,1.0450090018003602,8.905755702882035e-07
4.616383276655331,1.0452090418083617,8.839844269852131e-07
4.636367273454691,1.0454090818163633,8.762183425000794e-07
4.656351270254051,1.0456091218243648,8.834955184842132e-07
4.67633526705341,1.0458091618323664,9.010959009782525e-07
4.696319263852771,1.0460092018403682,8.906462285001933e-07
4.716303260652131,1.0462092418483697,9.037630562591085e-07
4.73628725745149,1.0464092818563713,9.057013693262031e-07
4.7562712542508505,1.0466093218643728,9.023754338328105e-07
4.77625525105021,1.0468093618723744,9.339752712009162e-07
4.79623924784957,1.0470094018803762,9.22518020945381e-07
4.8162232446489295,1.0472094418883777,8.995690134839493e-07
4.83620724144829,1.0474094818963793,9.25325200137763e-07
4.85619123824765,1.0476095219043808,9.204816197899713e-07
4.876175235047009,1.0478095619123824,9.39261255837462e-07
4.89615923184637,1.0480096019203842,9.264477645568831e-07
4.916143228645729,1.0482096419283857,9.368602691731173e-07
4.936127225445089,1.0484096819363873,9.466907810134261e-07
4.9561112222444486,1.0486097219443888,9.53930348584204e-07
4.976095219043809,1.0488097619523904,9.369003355670544e-07
4.996079215843169,1.0490098019603922,9.491874056431161e-07
5.016063212642528,1.0492098419683937,9.51410699414606e-07
5.036047209441889,1.0494098819763953,9.532532116773129e-07
5.056031206241248,1.0496099219843968,9.810660156256049e-07
5.076015203040608,1.0498099619923984,9.710848780852195e-07
5.0959991998399685,1.0500100020004002,9.580484285077068e-07
5.115983196639328,1.0502100420084017,9.834567147086429e-07
5.135967193438688,1.0504100820164033,9.991191052952073e-07
5.1559511902380475,1.0506101220244048,9.91840265705283e-07
5.175935187037408,1.0508101620324064,9.699386056897844e-07
5.195919183836767,1.0510102020404082,9.839052801316343e-07
5.215903180636127,1.0512102420484097,1.0050306719105152e-06
5.235887177435488,1.0514102820564113,9.888974301535535e-07
5.255871174234847,1.0516103220644129,1.0040235090997996e-06
5.275855171034207,1.0518103620724144,1.0109414717628977e-06
5.295839167833567,1.0520104020804162,9.975342701083302e-07
5.315823164632927,1.0522104420884177,1.009815392827215e-06
5.335807161432286,1.0524104820964193,9.816036733014573e-07
5.355791158231646,1.0526105221044209,1.007376800135498e-06
5.375775155031007,1.0528105621124224,1.01869795519517e-06
5.395759151830366,1.0530106021204242,1.0123473961438772e-06
5.415743148629726,1.0532106421284257,1.0447495641314342e-06
5.435727145429086,1.0534106821364273,1.0177228930946815e-06
5.455711142228446,1.0536107221444289,1.0312213512218854e-06
5.475695139027806,1.0538107621524304,1.0405253252869084e-06
5.4956791358271655,1.0540108021604322,1.0572254108181615e-06
5.515663132626526,1.0542108421684337,1.0320474505944676e-06
5.535647129425885,1.0544108821764353,1.0616297403483379e-06
5.555631126225245,1.0546109221844369,1.053691101475143e-06
5.575615123024605,1.0548109621924384,1.047362990485538e-06
5.595599119823965,1.0550110022004402,1.0653870567373236e-06
5.615583116623325,1.0552110422084418,1.0663432035908059e-06
5.635567113422685,1.0554110822164433,1.0619356629190868e-06
5.655551110222045,1.0556111222244449,1.0722197187843329e-06
5.675535107021404,1.0558111622324464,1.0712510701700715e-06
5.695519103820764,1.0560112022404482,1.0798205305277159e-06
5.715503100620124,1.0562112422484498,1.0888864582603621e-06
5.735487097419484,1.0564112822564513,1.1017037583905767e-06
5.755471094218844,1.0566113222644529,1.0770425189988578e-06
5.775455091018204,1.0568113622724544,1.114326737305147e-06
5.795439087817564,1.0570114022804562,1.077049901717114e-06
5.815423084616923,1.0572114422884578,1.0986259522662952e-06
5.8354070814162835,1.0574114822964593,1.1095986469040439e-06
5.855391078215643,1.0576115223044609,1.110095714024428e-06
5.875375075015003,1.0578115623124624,1.1046277703086022e-06
5.895359071814363,1.0580116023204642,1.1123411635807532e-06
5.915343068613723,1.0582116423284658,1.1130586484984021e-06
5.935327065413083,1.0584116823364673,1.1156599339841394e-06
5.955311062212442,1.0586117223444689,1.1336131789445112e-06
5.975295059011803,1.0588117623524704,1.1322495427304235e-06
5.995279055811163,1.059011802360472,1.1253111760534384e-06
6.015263052610522,1.0592118423684738,1.1447958098969198e-06
6.035247049409882,1.0594118823764753,1.1424310012510622e-06
6.055231046209242,1.0596119223844769,1.15104347865488e-06
6.075215043008602,1.0598119623924784,1.1527666545951518e-06
6.095199039807961,1.06001200240048,1.141734582821521e-06
6.115183036607322,1.0602120424084818,1.1479755480885963e-06
6.135167033406682,1.0604120824164833,1.164601779665645e-06
6.155151030206041,1.0606121224244849,1.1667826917150665e-06
6.1751350270054015,1.0608121624324864,1.1640187796477623e-06
6.195119023804761,1.061012202440488,1.1689485377848225e-06
6.215103020604121,1.0612122424484898,1.1840980438683462e-06
6.2350870174034805,1.0614122824564913,1.1689504753313927e-06
6.255071014202841,1.0616123224644929,1.1838806214468991e-06
6.275055011002201,1.0618123624724944,1.1799298443874926e-06
6.29503900780156,1.062012402480496,1.183315747771834e-06
6.315023004600921,1.0622124424884978,1.2000197835857851e-06
6.33500700140028,1.0624124824964993,1.2008243009404546e-06
6.35499099819964,1.062612522504501,1.20424202407085e-06
6.374974994999,1.0628125625125024,1.212697174670452e-06
6.39495899179836,1.063012602520504,1.2033865532827182e-06
6.41494298859772,1.0632126425285058,1.213528842977296e-06
6.434926985397079,1.0634126825365073,1.207138114977331e-06
6.45491098219644,1.063612722544509,1.2170125869779595e-06
6.474894978995799,1.0638127625525104,1.21599830619946e-06
6.494878975795159,1.064012802560512,1.2217971828121759e-06
6.5148629725945195,1.0642128425685138,1.230304953713016e-06
6.534846969393879,1.0644128825765153,1.219696011547669e-06
6.554830966193239,1.064612922584517,1.2523256014302858e-06
6.5748149629925985,1.0648129625925185,1.2248637412704811e-06
6.594798959791959,1.06501300260052,1.2263028922342564e-06
6.614782956591318,1.0652130426085218,1.2535454279838267e-06
6.634766953390678,1.0654130826165233,1.2533991654300536e-06
6.654750950190039,1.065613122624525,1.2552406350017586e-06
6.674734946989398,1.0658131626325265,1.258798470107658e-06
6.694718943788758,1.066013202640528,1.2559068060564815e-06
6.714702940588118,1.0662132426485298,1.2505696701688188e-06
6.734686937387478,1.0664132826565313,1.2638118816352106e-06
6.754670934186838,1.066613322664533,1.2597925239201381e-06
6.774654930986197,1.0668133626725345,1.2798243269047758e-06
6.794638927785558,1.067013402680536,1.2721102285846788e-06
6.814622924584917,1.0672134426885378,1.268832188294493e-06
6.834606921384277,1.0674134826965394,1.2773783454815212e-06
6.854590918183637,1.067613522704541,1.2882252485881002e-06
6.874574914982997,1.0678135627125425,1.281961105914448e-06
6.894558911782357,1.068013602720544,1.2828772528714572e-06
6.9145429085817165,1.0682136427285458,1.2970361230512488e-06
6.934526905381077,1.0684136827365474,1.300547400217734e-06
6.954510902180436,1.068613722744549,1.2965254765203434e-06
6.974494898979796,1.0688137627525505,1.3003803899178015e-06
6.994478895779156,1.069013802760552,1.3109058287148939e-06
7.014462892578516,1.0692138427685538,1.2975977346954104e-06
7.034446889377876,1.0694138827765554,1.301495882271199e-06
7.054430886177236,1.069613922784557,1.3118767135757683e-06
7.074414882976596,1.0698139627925585,1.3204160146459333e-06
7.094398879775955,1.07001400280056,1.3291475875273579e-06
7.114382876575315,1.0702140428085618,1.344278795814355e-06
7.134366873374676,1.0704140828165634,1.3415872484465595e-06
7.154350870174035,1.070614122824565,1.3348953830112778e-06
7.174334866973395,1.0708141628325665,1.3397874205849004e-06
7.194318863772755,1.071014202840568,1.3334338023566104e-06
7.214302860572115,1.0712142428485698,1.3467541776970322e-06
7.234286857371474,1.0714142828565714,1.3475316361649434e-06
7.2542708541708345,1.071614322864573,1.3571230228257067e-06
7.274254850970195,1.0718143628725745,1.349099844353204e-06
7.294238847769554,1.072014402880576,1.3660406381224453e-06
7.314222844568914,1.0722144428885778,1.3796482846524137e-06
7.334206841368274,1.0724144828965794,1.366705720656823e-06
7.354190838167634,1.072614522904581,1.3752815707830934e-06
7.374174834966993,1.0728145629125825,1.3816357304261546e-06
7.394158831766354,1.073014602920584,1.3741906289873312e-06
7.414142828565714,1.0732146429285858,1.3839110086950847e-06
7.434126825365073,1.0734146829365874,1.3852619657521338e-06
7.454110822164433,1.073614722944589,1.3895774690160455e-06
7.474094818963793,1.0738147629525905,1.3843339856189714e-06
7.494078815763153,1.074014802960592,1.3957712704890974e-06
7.514062812562512,1.0742148429685938,1.403966947530704e-06
7.534046809361873,1.0744148829765954,1.4169579078709127e-06
7.554030806161233,1.074614922984597,1.4154973992511726e-06
7.574014802960592,1.0748149629925985,1.4308934475045777e-06
7.5939987997599525,1.0750150030006,1.4051437927001112e-06
7.613982796559312,1.0752150430086018,1.4249948342741835e-06
7.633966793358672,1.0754150830166034,1.4215581224383362e-06
7.653950790158032,1.075615123024605,1.4450745218000958e-06
7.673934786957392,1.0758151630326065,1.4185440160307922e-06
7.693918783756752,1.076015203040608,1.4216790039243533e-06
7.713902780556111,1.0762152430486096,1.4275302371143333e-06
7.733886777355472,1.0764152830566114,1.4157318660239529e-06
7.753870774154831,1.076615323064613,1.435158651938525e-06
7.773854770954191,1.0768153630726145,1.4362689743318902e-06
7.7938387677535514,1.077015403080616,1.4488070582213746e-06
7.813822764552911,1.0772154430886176,1.454162220853408e-06
7.833806761352271,1.0774154830966194,1.4729466322688765e-06
7.85379075815163,1.077615523104621,1.467128147793407e-06
7.873774754950991,1.0778155631126225,1.4552925818546604e-06
7.89375875175035,1.078015603120624,1.4555139048730819e-06
7.91374274854971,1.0782156431286256,1.4728524013625605e-06
7.9337267453490705,1.0784156831366274,1.4581647612334478e-06
7.95371074214843,1.078615723144629,1.4931142909226386e-06
7.97369473894779,1.0788157631526305,1.4900254414445578e-06
7.9936787357471495,1.079015803160632,1.4769693484103584e-06
8.01366273254651,1.0792158431686336,1.467958552762845e-06
8.03364672934587,1.0794158831766354,1.502056144052996e-06
8.05363072614523,1.079615923184637,1.4907982739580724e-06
8.07361472294459,1.0798159631926385,1.5077468181771637e-06
8.09359871974395,1.08001600320064,1.4828480923692712e-06
8.11358271654331,1.0802160432086416,1.4962210645852772e-06
8.133566713342669,1.0804160832166434,1.5056884303317496e-06
8.153550710142028,1.080616123224645,1.509525711157936e-06
8.173534706941389,1.0808161632326465,1.5079738964604807e-06
8.193518703740748,1.081016203240648,1.52212043122577e-06
8.213502700540108,1.0812162432486496,1.5086318438097818e-06
8.233486697339469,1.0814162832566514,1.5212991056307344e-06
8.253470694138828,1.081616323264653,1.527339446052647e-06
8.273454690938188,1.0818163632726545,1.534693204908635e-06
8.293438687737549,1.082016403280656,1.540076030459573e-06
8.313422684536908,1.0822164432886576,1.5251232648487197e-06
8.333406681336267,1.0824164832966594,1.5244370878250778e-06
8.353390678135627,1.082616523304661,1.5559622818923036e-06
8.373374674934988,1.0828165633126625,1.5499146790076588e-06
8.393358671734347,1.083016603320664,1.5425114405080955e-06
8.413342668533707,1.0832166433286656,1.5689113350830184e-06
8.433326665333068,1.0834166833366674,1.557958814289753e-06
8.453310662132427,1.083616723344669,1.5719960362674428e-06
8.473294658931787,1.0838167633526705,1.564277990277372e-06
8.493278655731146,1.084016803360672,1.5876087710000656e-06
8.513262652530507,1.0842168433686736,1.5879519324096724e-06
8.533246649329866,1.0844168833766754,1.5713048613744604e-06
8.553230646129226,1.084616923384677,1.5869049385763084e-06
8.573214642928587,1.0848169633926785,1.5870364627966077e-06
8.593198639727946,1.08501700340068,1.597661241829011e-06
8.613182636527306,1.0852170434086816,1.5777166640117107e-06
8.633166633326665,1.0854170834166834,1.5976161356836555e-06
8.653150630126026,1.085617123424685,1.6047283392115955e-06
8.673134626925386,1.0858171634326865,1.5799439242219885e-06
8.693118623724745,1.086017203440688,1.5890847108762896e-06
8.713102620524106,1.0862172434486896,1.5839097040050882e-06
8.733086617323465,1.0864172834566914,1.604991440769898e-06
8.753070614122825,1.086617323464693,1.618243169244263e-06
8.773054610922184,1.0868173634726945,1.6294723097074134e-06
8.793038607721545,1.087017403480696,1.6185694351063694e-06
8.813022604520905,1.0872174434886976,1.6374931471760444e-06
8.833006601320264,1.0874174834966994,1.6107832385451505e-06
8.852990598119625,1.087617523504701,1.6109264478153876e-06
8.872974594918984,1.0878175635127025,1.6307795726616409e-06
8.892958591718344,1.088017603520704,1.6385492406265509e-06
8.912942588517703,1.0882176435287056,1.6377539348720005e-06
8.932926585317064,1.0884176835367074,1.6207775179814061e-06
8.952910582116424,1.088617723544709,1.6439305563119653e-06
8.972894578915783,1.0888177635527105,1.6351456412065995e-06
8.992878575715144,1.089017803560712,1.6582544036661113e-06
9.012862572514504,1.0892178435687137,1.6585897657483885e-06
9.032846569313863,1.0894178835767154,1.6488898543585404e-06
9.052830566113224,1.089617923584717,1.6565136164884657e-06
9.072814562912583,1.0898179635927185,1.6544225490689228e-06
9.092798559711943,1.09001800360072,1.6677490578068608e-06
9.112782556511302,1.0902180436087217,1.6812872030215264e-06
9.132766553310663,1.0904180836167234,1.6652372176140616e-06
9.152750550110023,1.090618123624725,1.6834924093958242e-06
9.172734546909382,1.0908181636327265,1.6765056028003211e-06
9.192718543708743,1.091018203640728,1.6772344546623423e-06
9.212702540508102,1.0912182436487297,1.6874466533207113e-06
9.232686537307462,1.0914182836567314,1.6815170782420818e-06
9.252670534106821,1.091618323664733,1.6896843242454102e-06
9.272654530906182,1.0918183636727345,1.6865921261675525e-06
9.292638527705542,1.092018403680736,1.7215670168539858e-06
9.312622524504901,1.0922184436887377,1.7056200347871167e-06
9.332606521304262,1.0924184836967394,1.7016165519151303e-06
9.352590518103622,1.092618523704741,1.7140987884885213e-06
9.37257451490298,1.0928185637127426,1.7141796666017555e-06
9.39255851170234,1.093018603720744,1.71643598482458e-06
9.412542508501701,1.0932186437287457,1.728128858217269e-06
9.43252650530106,1.0934186837367474,1.732902556061322e-06
9.45251050210042,1.093618723744749,1.7233615332467775e-06
9.472494498899781,1.0938187637527506,1.7262462067669259e-06
9.49247849569914,1.0940188037607521,1.7325904960107476e-06
9.5124624924985,1.0942188437687537,1.715657205171657e-06
9.53244648929786,1.0944188837767554,1.7268586907306007e-06
9.55243048609722,1.094618923784757,1.7590123099259073e-06
9.57241448289658,1.0948189637927586,1.7651249923186418e-06
9.59239847969594,1.0950190038007601,1.749515485421024e-06
9.6123824764953,1.0952190438087617,1.7611007294479097e-06
9.63236647329466,1.0954190838167635,1.7617757593978826e-06
9.652350470094019,1.095619123824765,1.7927789486724655e-06
9.672334466893378,1.0958191638327666,1.7765115578036485e-06
9.69231846369274,1.0960192038407681,1.7673610869068755e-06
9.712302460492099,1.0962192438487697,1.762408099243631e-06
9.732286457291458,1.0964192838567715,1.7592210686346803e-06
9.75227045409082,1.096619323864773,1.7806409844068299e-06
9.772254450890179,1.0968193638727746,1.774362445492625e-06
9.792238447689538,1.0970194038807761,1.7710218100958543e-06
9.812222444488897,1.0972194438887777,1.7820958026069822e-06
9.832206441288259,1.0974194838967795,1.7810620263437322e-06
9.852190438087618,1.097619523904781,1.812063688995158e-06
